VS,ATL,SJU,0,757
WN,ATL,SJU,0,73W
AF,ATL,SLC,0,757 763 320
AM,ATL,SLC,0,757
AS,ATL,SLC,0,763 757
AZ,ATL,SLC,0,763 757
DL,ATL,SLC,0,763 757 320
KL,ATL,SLC,0,763 757
AF,ATL,SMF,0,757
DL,ATL,SMF,0,757
KL,ATL,SMF,0,757
VS,ATL,SMF,0,757
AF,ATL,SNA,0,757
AZ,ATL,SNA,0,757
DL,ATL,SNA,0,757
KL,ATL,SNA,0,757
AF,ATL,SRQ,0,M90 757
AZ,ATL,SRQ,0,M90 757
DL,ATL,SRQ,0,M90 757
KL,ATL,SRQ,0,757
VS,ATL,SRQ,0,M90 757
AF,ATL,STL,0,M90 717 757 319 M88
AM,ATL,STL,0,M90 717 319 M88
AZ,ATL,STL,0,M90
DL,ATL,STL,0,M90 717 757 319 M88
FL,ATL,STL,0,717
KL,ATL,STL,0,M90 757
VS,ATL,STL,0,717 M90 757 M88
WN,ATL,STL,0,73W 733
AF,ATL,STR,0,76W
DL,ATL,STR,0,76W
KL,ATL,STR,0,76W
DL,ATL,STT,0,757
KL,ATL,STT,0,757
DL,ATL,SXM,0,757
9E,ATL,SYR,0,CR9
AF,ATL,SYR,0,CR9 M88
DL,ATL,SYR,0,M88
KL,ATL,SYR,0,M88
DL,ATL,TGU,0,73W
AF,ATL,TLH,0,CRJ M88 319
DL,ATL,TLH,0,319 M88 717
KL,ATL,TLH,0,CRJ M88 319
AF,ATL,TPA,0,739 757
AZ,ATL,TPA,0,757 739
DL,ATL,TPA,0,757 739 M90 738
FL,ATL,TPA,0,717
KL,ATL,TPA,0,757 739
VS,ATL,TPA,0,757 739 M90
WN,ATL,TPA,0,73W  733 73C
AF,ATL,TRI,0,CRJ 319
DL,ATL,TRI,0,319
KL,ATL,TRI,0,CRJ 319
F9,ATL,TTN,0,319
AF,ATL,TUL,0,CR9 CR7 M88
DL,ATL,TUL,0,M88
KL,ATL,TUL,0,CR7 M88 CR9
VS,ATL,TUL,0,CR7 M88 CR9
3M,ATL,TUP,0,SF3
AF,ATL,TUS,0,M90
AZ,ATL,TUS,0,M90
DL,ATL,TUS,0,M90
KL,ATL,TUS,0,M90
VS,ATL,TUS,0,M90
9E,ATL,TYS,0,CRJ CR9
AF,ATL,TYS,0,CRJ CR7 717 CR9
AS,ATL,TYS,0,717 CR7 CRJ CR9
AZ,ATL,TYS,0,CRJ
DL,ATL,TYS,0,717
KL,ATL,TYS,0,CR7 CRJ 717 CR9
DL,ATL,UIO,0,73W
DL,ATL,UVF,0,738 73H 757
AF,ATL,VLD,0,CRJ
DL,ATL,VLD,0,CRJ
KL,ATL,VLD,0,CRJ
AF,ATL,VPS,0,319 M88 717
AZ,ATL,VPS,0,319 717
DL,ATL,VPS,0,717 319 M88
KL,ATL,VPS,0,M88 319 717
9E,ATL,XNA,0,CRJ
AF,ATL,XNA,0,CRJ CR9 717 CR7
AM,ATL,XNA,0,CR7 CR9
DL,ATL,XNA,0,717
KL,ATL,XNA,0,CRJ CR9 717 CR7
AF,ATL,YUL,0,CR7 CR9
AM,ATL,YUL,0,CR9 CR7
DL,ATL,YUL,0,CR9 CR7
AC,ATL,YYZ,0,CRA CRJ
AF,ATL,YYZ,0,CR9
DL,ATL,YYZ,0,CR7 CR9
TK,ATL,YYZ,0,CRA
UA,ATL,YYZ,0,CRA CRJ
WS,ATL,YYZ,0,CR7 CR9
DL,ATL,ZRH,0,76W
AD,ATM,BEL,0,AT7 E95
M6,ATM,BEL,0,EM2
M6,ATM,ORX,0,EM2
AD,ATM,STM,0,AT7
T5,ATQ,ASB,0,752
SG,ATQ,BOM,0,737
9W,ATQ,DEL,0,738
AI,ATQ,DEL,0,321 788 320
S2,ATQ,DEL,0,AT7 73H 738
SG,ATQ,DEL,0,DH8
QR,ATQ,DOH,0,321
SG,ATQ,SXR,0,737
HY,ATQ,TAS,0,320
7H,ATT,BET,0,CNA
4Y,ATT,KUK,0,CNA
AF,ATW,ATL,0,CR7
DL,ATW,ATL,0,CR7 CR9
KL,ATW,ATL,0,CR7 CR9
G4,ATW,AZA,0,M80
DL,ATW,DTW,0,CRJ
G4,ATW,LAS,0,M80
DL,ATW,MSP,0,CRJ CR9
UA,ATW,ORD,0,ERJ CRJ CR7
G4,ATW,SFB,0,320
ZK,ATY,MSP,0,BE1
F9,ATY,PIR,0,BE1
ZK,ATY,PIR,0,BE1
M4,ATZ,CAI,0,DH4
MS,ATZ,CAI,0,E70
XY,ATZ,JED,0,320
J9,ATZ,KWI,0,320
XY,ATZ,RUH,0,320
G9,ATZ,SHJ,0,320
OR,AUA,AMS,0,763
DL,AUA,ATL,0,738 757
FL,AUA,ATL,0,73G
WN,AUA,ATL,0,73G
AV,AUA,BOG,0,320 319
LA,AUA,BOG,0,320
KL,AUA,BON,0,330
B6,AUA,BOS,0,320
FL,AUA,BWI,0,73G
7I,AUA,CCS,0,M83
8I,AUA,CCS,0,M82
9V,AUA,CCS,0,732
G3,AUA,CCS,0,738
QL,AUA,CCS,0,D93
R7,AUA,CCS,0,M80
AA,AUA,CLT,0,757 319 320
US,AUA,CLT,0,752 319 320
7I,AUA,CUR,0,M83 F50
OR,AUA,CUR,0,763
UA,AUA,EWR,0,753 739
NK,AUA,FLL,0,319
UA,AUA,IAD,0,739
N3,AUA,JBQ,0,J32
B6,AUA,JFK,0,320
DL,AUA,JFK,0,73H
DL,AUA,LGA,0,738
7I,AUA,LRM,0,M83
3P,AUA,LSP,0,SH6
3P,AUA,MAR,0,SH6
9V,AUA,MAR,0,732
FL,AUA,MCO,0,73G
7I,AUA,MIA,0,M83
8I,AUA,MIA,0,M82
AA,AUA,MIA,0,738
PY,AUA,MIA,0,733
US,AUA,MIA,0,738
PY,AUA,PBM,0,733
AA,AUA,PHL,0,320
US,AUA,PHL,0,320
CM,AUA,PTY,0,738 E90
7I,AUA,VLN,0,M83
8I,AUA,VLN,0,M82
AC,AUA,YYZ,0,319
WS,AUA,YYZ,0,73W
9R,AUC,BOG,0,E70
AV,AUC,BOG,0,AT5 ER4
9K,AUG,BOS,0,CNA
IY,AUH,ADE,0,320
EY,AUH,ALA,0,320
KC,AUH,ALA,0,320 321
9W,AUH,AMD,0,320
EY,AUH,AMD,0,320
EY,AUH,AMM,0,320
RJ,AUH,AMM,0,319 320
UL,AUH,AMM,0,320
AF,AUH,AMS,0,330
BT,AUH,AMS,0,332
DL,AUH,AMS,0,330
EY,AUH,AMS,0,332
GA,AUH,AMS,0,332
KL,AUH,AMS,0,330
TP,AUH,AMS,0,332
A3,AUH,ATH,0,321 320
EY,AUH,ATH,0,321 320
AB,AUH,BAH,0,320 333 346
AF,AUH,BAH,0,330
AZ,AUH,BAH,0,320
CX,AUH,BAH,0,333
DL,AUH,BAH,0,330
EY,AUH,BAH,0,320 333 346
GF,AUH,BAH,0,320
KL,AUH,BAH,0,330
EY,AUH,BEG,0,319 320
JU,AUH,BEG,0,319 320
EY,AUH,BEY,0,320
ME,AUH,BEY,0,320
EY,AUH,BGW,0,320
AZ,AUH,BKK,0,77W
EY,AUH,BKK,0,77W
PG,AUH,BKK,0,77W
9W,AUH,BLR,0,73H 320
AZ,AUH,BLR,0,320
EY,AUH,BLR,0,737 320
9W,AUH,BOM,0,73H 320
AI,AUH,BOM,0,319
AZ,AUH,BOM,0,346
EY,AUH,BOM,0,320 346
BT,AUH,BRU,0,332
EY,AUH,BRU,0,332
SN,AUH,BRU,0,332
EY,AUH,BSR,0,320
EY,AUH,CAI,0,320
MS,AUH,CAI,0,738 330
9W,AUH,CCJ,0,320
EY,AUH,CCJ,0,320
IX,AUH,CCJ,0,738
AF,AUH,CDG,0,346
EY,AUH,CDG,0,346
AZ,AUH,CGK,0,332 77W
EY,AUH,CGK,0,332 77W
GA,AUH,CGK,0,332
AA,AUH,CMB,0,320
AZ,AUH,CMB,0,320
EY,AUH,CMB,0,320
MJ,AUH,CMB,0,320
UL,AUH,CMB,0,320
AT,AUH,CMN,0,333 346 332
EY,AUH,CMN,0,333
TP,AUH,CMN,0,333
9W,AUH,COK,0,73H
AZ,AUH,COK,0,320
EY,AUH,COK,0,320
IX,AUH,COK,0,738
AZ,AUH,CTU,0,332
EY,AUH,CTU,0,332
HU,AUH,CTU,0,332
EY,AUH,DAC,0,77W
9W,AUH,DEL,0,73H 320
AI,AUH,DEL,0,319
AZ,AUH,DEL,0,332
EY,AUH,DEL,0,320 332
EY,AUH,DME,0,332
S7,AUH,DME,0,330
9W,AUH,DMM,0,73H
EY,AUH,DMM,0,320 319
XY,AUH,DMM,0,320 319
EY,AUH,DOH,0,320 319
QR,AUH,DOH,0,320 319 321
EI,AUH,DUB,0,77W 332
EY,AUH,DUB,0,77W 332
AA,AUH,DUS,0,330
AB,AUH,DUS,0,332
EY,AUH,DUS,0,332 333
EY,AUH,EBL,0,320
AZ,AUH,FCO,0,330
EY,AUH,FCO,0,330
AB,AUH,FRA,0,332 333
BT,AUH,FRA,0,332 333
EY,AUH,FRA,0,332 333
LH,AUH,FRA,0,333
UA,AUH,FRA,0,333
EY,AUH,GRU,0,345
EY,AUH,GVA,0,333
HU,AUH,GVA,0,333
IY,AUH,GXF,0,320
EY,AUH,HKG,0,332
HM,AUH,HKG,0,332
AB,AUH,HKT,0,332
EY,AUH,HKT,0,332
9W,AUH,HYD,0,73H
EY,AUH,HYD,0,737 320
AA,AUH,IAD,0,340
EY,AUH,IAD,0,346
EY,AUH,ICN,0,345 346
KE,AUH,ICN,0,345 346
OZ,AUH,ICN,0,345
EY,AUH,IKA,0,320
AA,AUH,ISB,0,320 332
EY,AUH,ISB,0,320 332 77W
KL,AUH,ISB,0,320 332
NL,AUH,ISB,0,734 320
PK,AUH,ISB,0,310
VA,AUH,ISB,0,320 332
EY,AUH,IST,0,333 737 332 320
TK,AUH,IST,0,321 738
EY,AUH,JAI,0,320
EY,AUH,JED,0,77W
SV,AUH,JED,0,320
XY,AUH,JED,0,77W
AA,AUH,JFK,0,777
EY,AUH,JFK,0,77W
AZ,AUH,JNB,0,332
EY,AUH,JNB,0,332
HU,AUH,JNB,0,332
SA,AUH,JNB,0,332
AZ,AUH,KHI,0,320
EY,AUH,KHI,0,320
PK,AUH,KHI,0,310 73H
Y9,AUH,KIH,0,F50
AZ,AUH,KRT,0,320
EY,AUH,KRT,0,320
HU,AUH,KRT,0,320
SD,AUH,KRT,0,AB6
EY,AUH,KTM,0,320
AZ,AUH,KUL,0,332
EY,AUH,KUL,0,332 77W
MH,AUH,KUL,0,333
VN,AUH,KUL,0,77W
9W,AUH,KWI,0,73H
AZ,AUH,KWI,0,320
EY,AUH,KWI,0,320
KU,AUH,KWI,0,320
MH,AUH,KWI,0,320
CY,AUH,LCA,0,320
EY,AUH,LCA,0,320
AA,AUH,LHE,0,332 320 77W
AZ,AUH,LHE,0,346 332 77W
EY,AUH,LHE,0,320 346 332 345 77W
KL,AUH,LHE,0,332 320 77W
NL,AUH,LHE,0,734
PK,AUH,LHE,0,310 73H
VA,AUH,LHE,0,332 320 77W
AA,AUH,LHR,0,777
BA,AUH,LHR,0,777
EY,AUH,LHR,0,77W 346 345
IB,AUH,LHR,0,777
TP,AUH,LHR,0,346
EY,AUH,LOS,0,332
9W,AUH,MAA,0,73H
EY,AUH,MAA,0,321 320
EY,AUH,MAN,0,332 77W
AA,AUH,MCT,0,777
AZ,AUH,MCT,0,320
BA,AUH,MCT,0,777
EY,AUH,MCT,0,320
IB,AUH,MCT,0,777
IX,AUH,MCT,0,738
KU,AUH,MCT,0,320
LH,AUH,MCT,0,333
MH,AUH,MCT,0,320
PG,AUH,MCT,0,320
UA,AUH,MCT,0,333
WY,AUH,MCT,0,ATR E75 738 73G
EY,AUH,MED,0,320
SV,AUH,MED,0,320 321
XY,AUH,MED,0,320
AZ,AUH,MEL,0,77W
EY,AUH,MEL,0,77W
VA,AUH,MEL,0,77W
AZ,AUH,MLE,0,320
EY,AUH,MLE,0,320
EY,AUH,MNL,0,77W
PR,AUH,MNL,0,330
B2,AUH,MSQ,0,319
EY,AUH,MSQ,0,320
AB,AUH,MUC,0,346 345 333
BT,AUH,MUC,0,333 345 346
EY,AUH,MUC,0,346 345 333
AZ,AUH,MXP,0,332
EY,AUH,MXP,0,332
AZ,AUH,NBO,0,320
EY,AUH,NBO,0,320
HU,AUH,NBO,0,320
EY,AUH,NRT,0,332
NH,AUH,NRT,0,332
AA,AUH,ORD,0,777
EY,AUH,ORD,0,77W
AB,AUH,PEK,0,332
AZ,AUH,PEK,0,332
EY,AUH,PEK,0,332
HU,AUH,PEK,0,332
NH,AUH,PEK,0,332
EY,AUH,PEW,0,320
NL,AUH,PEW,0,320 734
PK,AUH,PEW,0,310
VA,AUH,PEW,0,320
EY,AUH,PVG,0,333
HU,AUH,PVG,0,333
IY,AUH,RIY,0,310
EY,AUH,RUH,0,320 333 332 77W
SV,AUH,RUH,0,320 321
XY,AUH,RUH,0,320 346 332 77W
PK,AUH,RYK,0,737
EY,AUH,SAH,0,320
AZ,AUH,SEZ,0,320
EY,AUH,SEZ,0,320
HM,AUH,SEZ,0,320 332
EY,AUH,SGN,0,333 332
VN,AUH,SGN,0,332
AB,AUH,SIN,0,332
AT,AUH,SIN,0,332
AZ,AUH,SIN,0,332
EY,AUH,SIN,0,332
NZ,AUH,SIN,0,332
VA,AUH,SIN,0,332
AZ,AUH,SYD,0,77W 346
EY,AUH,SYD,0,77W 346
VA,AUH,SYD,0,77W
9W,AUH,TRV,0,320
EY,AUH,TRV,0,320
IX,AUH,TRV,0,738
EY,AUH,TSE,0,320
KC,AUH,TSE,0,320 321
AB,AUH,TXL,0,332
EY,AUH,TXL,0,332
AC,AUH,YYZ,0,77W
EY,AUH,YYZ,0,77W
BG,AUH,ZYL,0,313
7H,AUK,EMK,0,CNA
7H,AUK,SXP,0,CNA
VT,AUQ,NHV,0,ATR DHT
VT,AUQ,PPT,0,ATR
VT,AUQ,UAH,0,DHT
VT,AUQ,UAP,0,DHT
A5,AUR,ORY,0,AT5
AF,AUS,ATL,0,M90 M88
AZ,AUS,ATL,0,M90 M88
DL,AUS,ATL,0,M90 M88
FL,AUS,ATL,0,73G
KL,AUS,ATL,0,M90 M88
VS,AUS,ATL,0,M90 M88
WN,AUS,ATL,0,73W
WN,AUS,BNA,0,73W
B6,AUS,BOS,0,E90
WN,AUS,BWI,0,73W
UA,AUS,CLE,0,CR7
AA,AUS,CLT,0,CR9
US,AUS,CLT,0,CR9
FL,AUS,CUN,0,73G
UA,AUS,CUN,0,739
WN,AUS,DAL,0,735 73W 733 73C
WN,AUS,DCA,0,73W
F9,AUS,DEN,0,319
FL,AUS,DEN,0,73W
UA,AUS,DEN,0,320 738 739
WN,AUS,DEN,0,73W 733 73C
AA,AUS,DFW,0,M80 738 M83
US,AUS,DFW,0,M80 738 M83
DL,AUS,DTW,0,717
FL,AUS,ELP,0,73W
WN,AUS,ELP,0,73W 735
UA,AUS,EWR,0,738 73G
WN,AUS,EWR,0,73W
B6,AUS,FLL,0,E90
WN,AUS,FLL,0,73W
WN,AUS,HOU,0,73W 735 73C
FL,AUS,HRL,0,735
WN,AUS,HRL,0,735 73W
UA,AUS,IAD,0,CR7 E70
UA,AUS,IAH,0,320 319 73G 738 739
AA,AUS,JFK,0,738
B6,AUS,JFK,0,320
DL,AUS,JFK,0,319
US,AUS,JFK,0,738
G4,AUS,LAS,0,M80 757
WN,AUS,LAS,0,733 73H 73W 73C
AA,AUS,LAX,0,738 M83
AS,AUS,LAX,0,738 M83
UA,AUS,LAX,0,CR7
US,AUS,LAX,0,738 M83
WN,AUS,LAX,0,73C 73W
WN,AUS,LBB,0,73W 735
B6,AUS,LGB,0,320
AA,AUS,LHR,0,787
AY,AUS,LHR,0,788
BA,AUS,LHR,0,788
IB,AUS,LHR,0,788
B6,AUS,MCO,0,E90 320
DL,AUS,MCO,0,CR7
FL,AUS,MCO,0,73C 73W
WN,AUS,MCO,0,733 73C 73W
FL,AUS,MDW,0,73W
WN,AUS,MDW,0,73W
DL,AUS,MEM,0,CRJ
VW,AUS,MEX,0,CRJ
DL,AUS,MSP,0,319
AA,AUS,MSY,0,
WN,AUS,MSY,0,73W 735
FL,AUS,OAK,0,73W
WN,AUS,OAK,0,73W
AA,AUS,ORD,0,M83 M80
UA,AUS,ORD,0,739 320 752
US,AUS,ORD,0,M83 M80
AA,AUS,PHL,0,319 E90
US,AUS,PHL,0,319 E90
AA,AUS,PHX,0,319
US,AUS,PHX,0,319
WN,AUS,PHX,0,73W 73C 733
WN,AUS,SAN,0,73C 73W
AS,AUS,SEA,0,739 73H
B6,AUS,SFO,0,320
UA,AUS,SFO,0,738 319 320 739
VX,AUS,SFO,0,319
FL,AUS,SJC,0,73W
WN,AUS,SJC,0,73W 733 73C
DL,AUS,SLC,0,319
FL,AUS,SMF,0,73W
WN,AUS,TPA,0,73W
Q6,AUU,CNS,0,DH1
Q6,AUU,CUQ,0,DH1
AD,AUX,BSB,0,AT7
AD,AUX,MAB,0,AT7
2Z,AUX,PMW,0,AT7
AD,AUX,PMW,0,AT7
NF,AUY,TAH,0,YN2 BNI
CZ,AVA,CAN,0,319
G5,AVA,CKG,0,CR9
KN,AVA,NAY,0,737
MU,AVA,NAY,0,737
AF,AVL,ATL,0,CR7 CRJ
AZ,AVL,ATL,0,CRJ
DL,AVL,ATL,0,M88
KL,AVL,ATL,0,CRJ
AA,AVL,CLT,0,DH8 DH3
US,AVL,CLT,0,CR7
DL,AVL,DTW,0,CRJ
G4,AVL,FLL,0,M80
UA,AVL,ORD,0,CRJ
G4,AVL,PGD,0,M80
G4,AVL,PIE,0,320
G4,AVL,SFB,0,M80
CE,AVN,AJA,0,ATR
CE,AVN,LIG,0,ATR
DL,AVP,ATL,0,CR7
KL,AVP,ATL,0,CR7
AA,AVP,CLT,0,CRJ
US,AVP,CLT,0,CRJ
DL,AVP,DTW,0,CRJ
UA,AVP,ORD,0,ERJ
AA,AVP,PHL,0,DH3
US,AVP,PHL,0,CRJ DH8
G4,AVP,SFB,0,M80
JQ,AVV,SYD,0,320
NF,AWD,FTA,0,YN2
NF,AWD,TAH,0,BNI YN2
IR,AWZ,BND,0,100
IR,AWZ,DXB,0,100
B9,AWZ,IFN,0,M82
IR,AWZ,IFN,0,M82 100
B9,AWZ,KIH,0,M82
IR,AWZ,KIH,0,M82
EP,AWZ,KWI,0,100
IR,AWZ,KWI,0,100
SV,AWZ,MED,0,AB6
B9,AWZ,MHD,0,M82
EP,AWZ,MHD,0,100
IR,AWZ,MHD,0,M82 AB4
EP,AWZ,PGU,0,100
IR,AWZ,RAS,0,100
B9,AWZ,SRY,0,M82
IR,AWZ,SRY,0,M82
B9,AWZ,SYZ,0,M82
EP,AWZ,SYZ,0,100
IR,AWZ,SYZ,0,M82 100
IR,AWZ,TBZ,0,AB4
B9,AWZ,THR,0,M82
EP,AWZ,THR,0,100
IR,AWZ,THR,0,M82 100 AB4
Y9,AWZ,THR,0,TU3 M80
LI,AXA,ANU,0,DH3
9K,AXA,SJU,0,CNA
TJ,AXA,SJU,0,PL2
LI,AXA,STT,0,AT7 AT4
Q3,AXA,SXM,0,BNI
WM,AXA,SXM,0,DHT
A3,AXD,ATH,0,320 DH4 321
OA,AXD,ATH,0,320 DH4 321
GQ,AXD,JSH,0,J41
FO,AXK,SAH,0,CR7
AV,AXM,BOG,0,AT7 320 318 319
NK,AXM,FLL,0,319
UP,AXP,CRI,0,DH8
UP,AXP,NAS,0,DH8
VT,AXR,KKR,0,ATR
JL,AXT,CTS,0,CRJ
NH,AXT,CTS,0,DH8
JL,AXT,HND,0,73H
NH,AXT,HND,0,787 767 737 738
KE,AXT,ICN,0,73H 739
JL,AXT,ITM,0,CRJ
NH,AXT,ITM,0,DH8
NH,AXT,NGO,0,DH8
ET,AXU,ADD,0,DH8
ET,AXU,LLI,0,DH8
2I,AYP,LIM,0,142
W4,AYP,LIM,0,DH8
QF,AYQ,ASP,0,717
QF,AYQ,CNS,0,717
JQ,AYQ,SYD,0,320
VA,AYQ,SYD,0,E90
PC,AYT,ADA,0,738
XQ,AYT,ADA,0,738
PC,AYT,ADB,0,738
XQ,AYT,ADB,0,738
HV,AYT,AMS,0,73H
PC,AYT,AMS,0,738
DY,AYT,BGO,0,73H
TK,AYT,BGW,0,738
TCX,AYT,BHX,0,752
TO,AYT,BHX,0,75W
TOM,AYT,BHX,0,73H
PC,AYT,BLL,0,738
ST,AYT,BRE,0,319 321
TO,AYT,BRS,0,75W
TOM,AYT,BRS,0,75W
HQ,AYT,BRU,0,320
PC,AYT,BRU,0,738
U2,AYT,BSL,0,320
XQ,AYT,BSL,0,738
4U,AYT,CGN,0,320
AB,AYT,CGN,0,738
DE,AYT,CGN,0,757
X3,AYT,CGN,0,73H
XQ,AYT,CGN,0,738
PC,AYT,CPH,0,738
AB,AYT,DRS,0,738
ST,AYT,DRS,0,321
AB,AYT,DUS,0,321 320
DE,AYT,DUS,0,757
LH,AYT,DUS,0,320
X3,AYT,DUS,0,73H
XQ,AYT,DUS,0,738
TK,AYT,EBL,0,738
PC,AYT,ECN,0,738
HV,AYT,EIN,0,73H 73W
ST,AYT,ERF,0,73G
TK,AYT,ESB,0,738
ST,AYT,FDH,0,73G
AB,AYT,FMO,0,738
DE,AYT,FRA,0,757
ST,AYT,FRA,0,321
X3,AYT,FRA,0,73H
XQ,AYT,FRA,0,738
TCX,AYT,GLA,0,752
HV,AYT,GRQ,0,73H
HG,AYT,GRZ,0,321
XQ,AYT,GRZ,0,738
PC,AYT,GVA,0,738
DE,AYT,HAJ,0,32S 321
X3,AYT,HAJ,0,73H
XQ,AYT,HAJ,0,738
AB,AYT,HAM,0,320 738
DE,AYT,HAM,0,757
TK,AYT,HAM,0,320
X3,AYT,HAM,0,73H
XQ,AYT,HAM,0,738
AY,AYT,HEL,0,320
8Q,AYT,IST,0,320
KK,AYT,IST,0,320
TK,AYT,IST,0,738 321 319 320 739
ST,AYT,KSF,0,319
8Q,AYT,KZN,0,321
ZB,AYT,LBA,0,320
SU,AYT,LED,0,763
AB,AYT,LEJ,0,738
DE,AYT,LEJ,0,757
ST,AYT,LEJ,0,321
XQ,AYT,LEJ,0,738
TCX,AYT,LGW,0,753 752 332
TO,AYT,LGW,0,73H 75W
TOM,AYT,LGW,0,73H
U2,AYT,LGW,0,320 319
ZB,AYT,LGW,0,321
XQ,AYT,LNZ,0,738
TO,AYT,LTN,0,73H
ZB,AYT,LTN,0,320
LG,AYT,LUX,0,73H
TCX,AYT,MAN,0,321
TO,AYT,MAN,0,76W 73H
TOM,AYT,MAN,0,75W
U2,AYT,MAN,0,320
ZB,AYT,MAN,0,321 320
AB,AYT,MUC,0,321
DE,AYT,MUC,0,757
X3,AYT,MUC,0,73H
XQ,AYT,MUC,0,738
AB,AYT,NUE,0,738
X3,AYT,NUE,0,73H
XQ,AYT,NUE,0,738
TO,AYT,ORY,0,73H
DY,AYT,OSL,0,73H
AB,AYT,PAD,0,738
DE,AYT,PAD,0,32S 321
XQ,AYT,PAD,0,738
QS,AYT,PRG,0,738
ST,AYT,RLG,0,73G
SU,AYT,ROV,0,319
HV,AYT,RTM,0,73W 73H
PC,AYT,SAW,0,738 320
TK,AYT,SAW,0,738
XQ,AYT,SAW,0,738
AB,AYT,STR,0,738 320
DE,AYT,STR,0,757
X3,AYT,STR,0,73H
XQ,AYT,STR,0,738
8Q,AYT,SVO,0,321
SU,AYT,SVO,0,321 320
DE,AYT,SXF,0,757
ST,AYT,SXF,0,73G
HG,AYT,SZG,0,321
XQ,AYT,SZG,0,738
DY,AYT,TRD,0,73H
DY,AYT,TRF,0,73H
AB,AYT,TXL,0,320 321 738
ST,AYT,TXL,0,321
XQ,AYT,TXL,0,738
PC,AYT,TZX,0,738
HG,AYT,VIE,0,321
OS,AYT,VIE,0,320 319
PC,AYT,VIE,0,738
XQ,AYT,VIE,0,738
TK,AYT,VKO,0,321
UN,AYT,VKO,0,74E
X3,AYT,ZQW,0,73H
4T,AYT,ZRH,0,320
LX,AYT,ZRH,0,320
XQ,AYT,ZRH,0,738
G4,AZA,ATW,0,M80
G4,AZA,BIL,0,319
G4,AZA,BIS,0,M80
G4,AZA,BLI,0,M80
G4,AZA,BZN,0,M80
G4,AZA,CID,0,M80 319
G4,AZA,DLH,0,M80
G4,AZA,EUG,0,M80
G4,AZA,FAR,0,M80 319
G4,AZA,FSD,0,M80 319
G4,AZA,FWA,0,319
G4,AZA,GFK,0,M80
G4,AZA,GRI,0,M80
G4,AZA,GRR,0,319
G4,AZA,GTF,0,M80
G4,AZA,ICT,0,M80
G4,AZA,IDA,0,M80
G4,AZA,LAS,0,M80
G4,AZA,MLI,0,319
G4,AZA,MOT,0,M80
G4,AZA,MSO,0,M80
G4,AZA,OAK,0,M80
G4,AZA,OGD,0,319
G4,AZA,PIA,0,M80
G4,AZA,PSC,0,M80
G4,AZA,PVU,0,319
G4,AZA,RAP,0,M80
G4,AZA,RFD,0,319
G4,AZA,RST,0,319
G4,AZA,SBN,0,M80
G4,AZA,SGF,0,M80
G4,AZA,STC,0,319
EP,AZD,BND,0,100
SV,AZD,MED,0,AB6
B9,AZD,MHD,0,M82
EP,AZD,MHD,0,100
IR,AZD,MHD,0,M82 100
EP,AZD,THR,0,100
IR,AZD,THR,0,100 M82 AB4 320
RG,AZI,DXB,0,ERJ
RG,AZI,FJR,0,ERJ
RG,AZI,XSB,0,ERJ
RG,AZI,ZDY,0,ERJ
HY,AZN,DME,0,757
HY,AZN,LED,0,757
HY,AZN,TAS,0,757
9E,AZO,ATL,0,CRJ
DL,AZO,ATL,0,CRJ
DL,AZO,DTW,0,ERJ
DL,AZO,MSP,0,CRJ
AA,AZO,ORD,0,ER4 ERD
US,AZO,ORD,0,ER4 ERD
AH,AZR,ALG,0,ATR
AH,AZR,BMW,0,ATR
AH,AZR,CZL,0,ATR
AH,AZR,INZ,0,ATR
AH,AZR,OGX,0,ATR
AH,AZR,ORN,0,ATR
B6,AZS,JFK,0,320
JY,AZS,SJU,0,EM2
AC,AZS,YUL,0,320
TS,AZS,YUL,0,738
AC,AZS,YYZ,0,319
WS,AZS,YYZ,0,73W
GF,BAH,ADD,0,320
GF,BAH,AMM,0,320 321
RJ,BAH,AMM,0,320 321
AB,BAH,AUH,0,320 333 346
AF,BAH,AUH,0,332
AI,BAH,AUH,0,319
AZ,BAH,AUH,0,320
DL,BAH,AUH,0,332
EY,BAH,AUH,0,320 333 346
GF,BAH,AUH,0,320
KL,BAH,AUH,0,330
GF,BAH,BEY,0,320
GF,BAH,BGW,0,320
GF,BAH,BKK,0,332 330
MH,BAH,BKK,0,330 332
TG,BAH,BKK,0,332 330
9W,BAH,BOM,0,73H
GF,BAH,BOM,0,321 320
GF,BAH,CAI,0,320 321
MS,BAH,CAI,0,E70
GF,BAH,CDG,0,320
MJ,BAH,CMB,0,320 321
UL,BAH,CMB,0,321
GF,BAH,COK,0,321
GF,BAH,DEL,0,321
GF,BAH,DMM,0,320
SV,BAH,DMM,0,320
AA,BAH,DOH,0,777
AC,BAH,DOH,0,333
BA,BAH,DOH,0,777
GF,BAH,DOH,0,320
IB,BAH,DOH,0,777
IX,BAH,DOH,0,738
LH,BAH,DOH,0,333
LX,BAH,DOH,0,333
QR,BAH,DOH,0,320 321 319 333
UA,BAH,DOH,0,333
FZ,BAH,DWC,0,73H
GF,BAH,DWC,0,320 321
CX,BAH,DXB,0,333
EK,BAH,DXB,0,332 772 773
FZ,BAH,DXB,0,73H
GF,BAH,DXB,0,320 321
QF,BAH,DXB,0,332 772 773
GF,BAH,FRA,0,320
GF,BAH,IKA,0,320
GF,BAH,ISB,0,330
GF,BAH,IST,0,320
TK,BAH,IST,0,321
IX,BAH,IXE,0,738
